Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
200930667,2020-04-02,2020-04-01,1800,2020-04-02,0943,105,,,1688 PORTER DR NW,Evening Watch,20,LARCENY-FROM VEHICLE,0640,2305,West Lake,J,33.755749999999999,-84.442229999999995
200930756,2020-04-02,2020-04-02,1050,2020-04-02,1140,412,,,2292 FAIRBURN RD SW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Ben Hill Acres,P,33.691290000000002,-84.510990000000007
200930833,2020-04-02,2020-04-01,1619,2020-04-02,1130,608,,,531 HARDENDORF AVE NE,Morning Watch,20,LARCENY-FROM VEHICLE,0640,2305,Lake Claire,N,33.768720000000002,-84.331590000000006
200931037,2020-04-02,2020-04-02,0815,2020-04-02,1340,512,,,55 TRINITY AVE SW @Multiple,Day Watch,11,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.747990000000001,-84.390339999999995
200931239,2020-04-02,2020-04-02,1530,2020-04-02,1612,103,,,1455 ELLSWORTH INDUSTRIAL BLVD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Blandtown,D,33.795789999999997,-84.425749999999994
200931248,2020-04-02,2020-04-02,1425,2020-04-02,1445,209,,,135 W WIEUCA DR,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,East Chastain Park,B,33.874809999999997,-84.386939999999996
200931376,2020-04-02,2020-04-02,1130,2020-04-02,1720,206,,,252 PHARR RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Buckhead Village,B,33.837319999999998,-84.378600000000006
200931506,2020-04-02,2020-04-02,1159,2020-04-02,1200,207,,,908 BOWEN ST NW,Evening Watch,,LARCENY-FROM VEHICLE,0640,2305,Berkeley Park,D,33.79665,-84.417509999999993
200931651,2020-04-02,2020-04-02,1845,2020-04-02,2015,502,,,500 10TH ST NE @BELTLINE BUSINESS,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,,E,33.782229999999998,-84.369219999999999
200930789,2020-04-02,2020-03-30,2000,2020-04-01,0900,101,,,871 BECKWITH ST SW,Day Watch,13,LARCENY-FROM VEHICLE,0650,2304,Atlanta University Center,T,33.75235,-84.416060000000002
200931499,2020-04-02,2020-03-30,1500,2020-04-02,1600,311,,,2866 FORREST HILLS DR SW,Evening Watch,19,LARCENY-FROM VEHICLE,0650,2304,Hammond Park,X,33.677250000000001,-84.398889999999994
200930713,2020-04-02,2020-03-31,1000,2020-04-02,1000,602,,411,675 N HIGHLAND AVE NE,Day Watch,18,LARCENY-NON VEHICLE,0660,2317,Poncey-Highland,N,33.7729,-84.352410000000006
200930896,2020-04-02,2020-04-01,0245,2020-04-01,0250,604,,,241 LAMPKIN ST NE,Morning Watch,20,LARCENY-NON VEHICLE,0660,2317,Old Fourth Ward,M,33.760809999999999,-84.366889999999998
200930625,2020-04-02,2020-03-20,1500,2020-03-25,1500,607,,,925 RITTENHOUSE WAY SE,Day Watch,20,LARCENY-NON VEHICLE,0690,2399,Custer/McDonough/Guice,W,33.71416,-84.357230000000001
200930856,2020-04-02,2020-04-01,1900,2020-04-02,1000,505,APT,4,815 PIEDMONT AVE NE,Day Watch,20,LARCENY-NON VEHICLE,0690,2399,Midtown,E,33.776789999999998,-84.381249999999994
200931176,2020-04-02,2020-04-02,1500,2020-04-02,1500,414,,,3800 PRINCETON LAKES PKWY SW,Evening Watch,9,LARCENY-NON VEHICLE,0690,2399,Princeton Lakes,P,33.656350000000003,-84.513270000000006
200931270,2020-04-02,2020-04-02,0800,2020-04-02,0945,110,,,1567 DEAUVILLE CT NW,Evening Watch,20,LARCENY-NON VEHICLE,0690,2399,Carver Hills,G,33.797930000000001,-84.456569999999999
200871130,2020-04-02,2020-03-11,2200,2020-03-11,2300,503,,16,48 12TH ST NE,Day Watch,20,LARCENY-NON VEHICLE,0690,2399,Midtown,E,33.784649999999999,-84.38588
200930288,2020-04-02,2020-04-02,0300,2020-04-02,0304,408,,,1722 CAMPBELLTON RD SW,Morning Watch,23,AUTO THEFT,0710,2404,,R,33.711069999999999,-84.444109999999995
200930585,2020-04-02,2020-04-01,1150,2020-04-02,0853,410,,H1,2400 CAMPBELLTON RD SW,Morning Watch,23,AUTO THEFT,0710,2404,Campbellton Road,R,33.70382,-84.466369999999998
200930785,2020-04-02,2020-04-01,2130,2020-04-01,2200,601,,,1166 BRIARCLIFF PL NE,Day Watch,13,AUTO THEFT,0710,2404,Virginia Highland,F,33.777450000000002,-84.349109999999996
200930894,2020-04-02,2020-04-02,1200,2020-04-02,1223,612,,,1046 FAYETTEVILLE RD SE,Day Watch,17,AUTO THEFT,0710,2404,East Atlanta,W,33.725549999999998,-84.322699999999998
200931435,2020-04-02,2020-04-01,2200,2020-04-02,1802,104,,,205 HOLDERNESS ST SW,Evening Watch,20,AUTO THEFT,0710,2404,Ashview Heights,T,33.749189999999999,-84.426659999999998
200931473,2020-04-02,2020-04-02,1826,2020-04-02,1826,414,,,3075 KENSINGTON CT SW,Evening Watch,18,AUTO THEFT,0710,2404,Princeton Lakes,P,33.66939,-84.51491
200931484,2020-04-02,2020-04-02,1800,2020-04-02,1800,212,,4109,2115 PIEDMONT RD NE,Unknown,18,AUTO THEFT,0710,2404,Morningside/Lenox Park,F,33.812739999999998,-84.366590000000002
200930943,2020-04-02,2020-03-28,1600,2020-03-28,1700,603,,,830 WILLOUGHBY WAY,Evening Watch,31,AUTO THEFT,0730,2434,Old Fourth Ward,M,33.76585,-84.359989999999996
200921950,2020-04-02,2020-04-01,2320,2020-04-01,2345,112,,,1614 BARRETT DR NW,Morning Watch,20,AGG ASSAULT,0420,1315K,Bolton Hills,G,33.800840000000001,-84.484979999999993
200931067,2020-04-02,2020-04-02,1420,2020-04-02,1420,510,,,80 JESSE HILL JR DR SE @GRADY DETENTION,Evening Watch,28,AGG ASSAULT,0420,1315K,Downtown,M,33.75168,-84.381979999999999
200931267,2020-04-02,2020-04-02,1615,2020-04-02,1632,410,,14,1941 MYRTLE DR SW,Evening Watch,26,AGG ASSAULT,0420,1315K,Campbellton Road,R,33.701990000000002,-84.455449999999999
200931639,2020-04-02,2020-04-02,2000,2020-04-02,2010,609,,,1280 CAROLINE ST NE,Evening Watch,18,AGG ASSAULT,0410,1314,Edgewood,O,33.759569999999997,-84.346019999999996
200930790,2020-04-02,2020-04-02,1110,2020-04-02,1115,509,,4,1 BALTIMORE PL NW,Unknown,26,AGG ASSAULT,0430,1315,Downtown,M,33.768560000000001,-84.388379999999998
200941157,2020-04-03,2020-04-03,1530,2020-04-03,1533,111,,D2,2980 DELMAR LN NW,Evening Watch,26,AGG ASSAULT,0410,1314,,I,33.75517,-84.484809999999996
200941241,2020-04-03,2020-04-03,1608,2020-04-03,1608,209,,,4244 RICKENBACKER WAY NE,Evening Watch,20,AGG ASSAULT,0410,1314,North Buckhead,B,33.870820000000002,-84.378140000000002
200941613,2020-04-03,2020-04-03,1920,2020-04-03,1930,407,400,412,415 FAIRBURN RD SW,Evening Watch,26,AGG ASSAULT,0410,1314,Fairburn Mays,H,33.743490000000001,-84.509680000000003
200940987,2020-04-03,2020-04-03,1320,2020-04-03,1330,302,,,943 COLEMAN ST SW,Day Watch,13,AGG ASSAULT,0420,1315K,Pittsburgh,V,33.729179999999999,-84.404179999999997
200910757,2020-04-03,2020-03-27,1800,2020-03-29,1100,501,,,615 MCAFEE ST,Day Watch,13,AUTO THEFT,0730,2434,Downtown,M,33.768380000000001,-84.39443
200940010,2020-04-03,2020-04-03,0006,2020-04-03,0006,401,,,516 LEE ST SW,Morning Watch,23,AUTO THEFT,0710,2404,West End,T,33.740870000000001,-84.413460000000001
200940674,2020-04-03,2020-04-02,1900,2020-04-03,0600,101,,2613,369 MCDANIEL ST SW,Day Watch,18,AUTO THEFT,0710,2404,The Villages at Castleberry Hill,T,33.745049999999999,-84.405230000000003
200941001,2020-04-03,2020-04-03,1344,2020-04-03,1347,202,,,3535 NORTHSIDE PKWY NW,Day Watch,18,AUTO THEFT,0710,2404,Randall Mill,A,33.85087,-84.429019999999994
200941097,2020-04-03,2020-03-31,2200,2020-03-31,2300,607,,,1111 MORELAND AVE SE,Morning Watch,23,AUTO THEFT,0710,2404,Ormewood Park,W,33.724499999999999,-84.349710000000002
200941501,2020-04-03,2020-04-03,1600,2020-04-03,1730,502,,,500 10TH ST,Evening Watch,18,AUTO THEFT,0710,2404,,E,33.782229999999998,-84.369219999999999
200941564,2020-04-03,2020-04-03,1315,2020-04-03,1900,201,,,1401 W PACES FERRY RD NW,Evening Watch,18,AUTO THEFT,0710,2404,Paces,A,33.850149999999999,-84.432130000000001
200941766,2020-04-03,2020-02-24,1200,2020-04-03,1830,501,,,952 WATKINS ST NW,Evening Watch,18,AUTO THEFT,0710,2404,Home Park,E,33.780859999999997,-84.409390000000002
200941226,2020-04-03,2020-04-01,2220,2020-04-03,2225,604,,,112 BRADLEY ST NE,Morning Watch,20,LARCENY-NON VEHICLE,0690,2399,Old Fourth Ward,M,33.757370000000002,-84.36909
200940556,2020-04-03,2020-03-01,0000,2020-04-03,1200,604,,1549,701 HIGHLAND AVE NE,Evening Watch,26,LARCENY-NON VEHICLE,0660,2317,Old Fourth Ward,M,33.761240000000001,-84.363910000000004
200931801,2020-04-03,2020-04-02,2000,2020-04-02,2200,102,,,870 MAYSON TURNER RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Vine City,L,33.756,-84.416290000000004
200940437,2020-04-03,2020-04-02,1900,2020-04-03,0658,302,,,968 DEWEY ST SW,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Pittsburgh,V,33.728520000000003,-84.406819999999996
200940924,2020-04-03,2020-04-03,0200,2020-04-03,1248,307,,,1948 COMPTON DR SE,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Lakewood Heights,Y,33.700969999999998,-84.382350000000002
200941453,2020-04-03,2020-04-03,1800,2020-04-03,1800,401,,,906 RALPH D ABERNATHY BLVD SW,Evening Watch,18,LARCENY-NON VEHICLE,0610,2301,West End,T,33.737940000000002,-84.417349999999999
200940834,2020-04-03,2020-04-03,1100,2020-04-03,1130,102,,,835 MARTIN L KING JR DR NW,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.755040000000001,-84.414569999999998
200941006,2020-04-03,2020-04-03,1320,2020-04-03,1321,206,,,3221 PEACHTREE RD NE,Day Watch,8,LARCENY-NON VEHICLE,0630,2303,Buckhead Village,B,33.842179999999999,-84.373440000000002
200941524,2020-04-03,2020-04-03,1830,2020-04-03,1835,102,,,835 MARTIN L KING JR DR NW,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.755040000000001,-84.414569999999998
200941802,2020-04-03,2020-04-03,2159,2020-04-03,2230,211,,,639 MOROSGO DR NE,Morning Watch,18,LARCENY-NON VEHICLE,0630,2303,Lindbergh/Morosgo,B,33.82329,-84.366960000000006
200941066,2020-04-03,2020-04-03,1443,2020-04-03,1443,103,,4204,903 HUFF RD NW,Evening Watch,20,BURGLARY-RESIDENCE,0521,2204,Blandtown,D,33.788620000000002,-84.417249999999996
200940399,2020-04-03,2020-04-03,0528,2020-04-03,0535,611,,,399 MORGAN PL SE,Morning Watch,20,BURGLARY-RESIDENCE,0511,2202,East Lake,O,33.741500000000002,-84.290899999999993
200941134,2020-04-03,2020-04-02,1514,2020-04-03,1523,104,,,1539 WESTVIEW DR SW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Mozley Park,K,33.747660000000003,-84.438010000000006
200941167,2020-04-03,2020-04-03,1330,2020-04-03,1335,211,,2125,517 MAIN ST NE,Evening Watch,26,BURGLARY-RESIDENCE,0511,2202,Lindbergh/Morosgo,B,33.822499999999998,-84.370310000000003
200941322,2020-04-03,2020-04-03,1647,2020-04-03,1647,409,,,1885 DODSON DR SW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Southwest,R,33.70382,-84.47672
200941462,2020-04-03,2020-04-02,1400,2020-04-03,1800,114,,,3606 FAIRLANE DR NW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Fairburn Heights,H,33.76641,-84.505799999999994
200940321,2020-04-03,2020-04-03,0345,2020-04-03,0400,606,,,180 CARROLL ST SE,Morning Watch,3,BURGLARY-NONRES,0512,2203,Cabbagetown,N,33.74962,-84.367909999999995
200940469,2020-04-03,2020-04-03,0030,2020-04-03,0700,501,,400,1000 NORTHSIDE DR NW,Morning Watch,24,BURGLARY-NONRES,0512,2203,Home Park,E,33.781939999999999,-84.407579999999996
200950233,2020-04-04,2020-04-04,0158,2020-04-04,0158,505,,,794 JUNIPER ST NE,Morning Watch,,BURGLARY-NONRES,0512,2203,Midtown,E,33.776200000000003,-84.383189999999999
200950508,2020-04-04,2020-04-04,0558,2020-04-04,0558,309,,,2701 METROPOLITAN PKWY SW,Morning Watch,21,BURGLARY-NONRES,0512,2203,Perkerson,X,33.681629999999998,-84.408159999999995
200950661,2020-04-04,2020-04-04,0600,2020-04-04,0910,507,,,350 MARIETTA ST NW,Day Watch,12,BURGLARY-NONRES,0512,2203,Downtown,M,33.762680000000003,-84.397149999999996
200950728,2020-04-04,2020-04-03,1200,2020-04-04,1000,506,,,395 JAMES P BRAWLEY DR NW,Morning Watch,6,BURGLARY-NONRES,0512,2203,English Avenue,L,33.765419999999999,-84.412289999999999
200950745,2020-04-04,2020-04-03,0800,2020-04-04,1040,206,,,2813 PEACHTREE RD NE,Evening Watch,21,BURGLARY-NONRES,0512,2203,Garden Hills,B,33.831980000000001,-84.384829999999994
200951398,2020-04-04,2020-04-04,1900,2020-04-04,1900,204,,1313,1750 COMMERCE DR NW,Evening Watch,,BURGLARY-NONRES,0512,2203,Berkeley Park,D,33.801740000000002,-84.410929999999993
200951370,2020-04-04,2020-03-04,1200,2020-04-04,1645,407,,,238 WHITWORTH DR SW,Morning Watch,20,BURGLARY-RESIDENCE,0511,2202,Baker Hills,H,33.760640000000002,-84.519580000000005
200950696,2020-04-04,2020-03-27,1600,2020-03-30,0800,302,,,566 ROCKWELL ST SW,Day Watch,20,BURGLARY-RESIDENCE,0521,2204,Pittsburgh,V,33.73171,-84.406199999999998
200950050,2020-04-04,2020-04-04,0024,2020-04-04,0024,212,,,2320 CHESHIRE BRIDGE RD NE,Morning Watch,7,LARCENY-NON VEHICLE,0630,2303,Lindridge/Martin Manor,F,33.818159999999999,-84.352109999999996
200950608,2020-04-04,2020-04-04,0815,2020-04-04,0829,212,,,2325 CHESHIRE BRIDGE RD NE @PUBLIX - CHESHIRE,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Lindridge/Martin Manor,F,33.818660000000001,-84.349059999999994
200950823,2020-04-04,2020-04-04,1200,2020-04-04,1212,508,,,TED TURNER DR NW / JOHN PORTMAN BLVD NW,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Downtown,M,33.76099,-84.389049999999997
200950525,2020-04-04,2020-04-03,1900,2020-04-04,0330,604,,,49 BOULEVARD SE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Sweet Auburn,M,33.75253,-84.372100000000003
200950626,2020-04-04,2020-04-04,0700,2020-04-04,0847,112,,,2748 DONALD LEE HOLLOWELL PKWY NW,Day Watch,26,LARCENY-FROM VEHICLE,0640,2305,Collier Heights,I,33.777239999999999,-84.476789999999994
200950990,2020-04-04,2020-04-04,1400,2020-04-04,1445,211,,,2581 PIEDMONT RD NE @WAFFLE HOUSE,Evening Watch,21,LARCENY-FROM VEHICLE,0640,2305,Lindbergh/Morosgo,B,33.825609999999998,-84.365350000000007
200951007,2020-04-04,2020-04-01,1700,2020-04-04,1530,309,,,2611 SPRINGDALE RD SW,Evening Watch,26,LARCENY-FROM VEHICLE,0640,2305,Perkerson,X,33.683259999999997,-84.415539999999993
200951274,2020-04-04,2020-03-13,1730,2020-04-04,1720,110,,92,2265 PERRY BLVD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Scotts Crossing,G,33.805950000000003,-84.464160000000007
200951330,2020-04-04,2020-04-02,2000,2020-04-04,1817,406,,,3215 CUSHMAN CIR SW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,,I,33.749189999999999,-84.493089999999995
200951677,2020-04-04,2020-04-04,1600,2020-04-04,2255,309,,,2611 SPRINGDALE RD SW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Perkerson,X,33.683259999999997,-84.415539999999993
200950765,2020-04-04,2020-04-03,1800,2020-04-04,1108,307,,,1830 JONESBORO RD SE,Day Watch,99,LARCENY-FROM VEHICLE,0650,2304,Lakewood Heights,Y,33.704259999999998,-84.377719999999997
200951171,2020-04-04,2020-03-29,0000,2020-03-29,1300,401,,,737 PEEPLES ST SW,Day Watch,13,LARCENY-FROM VEHICLE,0650,2304,West End,T,33.734819999999999,-84.420720000000003
201040994,2020-04-04,2019-12-13,0600,2020-04-04,1500,503,,,915 W PEACHTREE ST NE,Evening Watch,20,LARCENY-NON VEHICLE,0660,2317,Midtown,E,33.77975,-84.387159999999994
200950710,2020-04-04,2020-04-03,2350,2020-04-03,2355,602,,,939 PONCE DE LEON AVE NE,Morning Watch,21,LARCENY-NON VEHICLE,0690,2399,Poncey-Highland,N,33.773510000000002,-84.356629999999996
200950757,2020-04-04,2020-04-04,1040,2020-04-04,1045,612,,,1626 FLAT SHOALS RD SE,Day Watch,99,LARCENY-NON VEHICLE,0690,2399,East Atlanta,W,33.731180000000002,-84.334429999999998
200950935,2020-04-04,2020-04-02,1324,2020-04-04,1400,104,,RIGHT,1509 WESTVIEW DR SW,Evening Watch,20,LARCENY-NON VEHICLE,0690,2399,Mozley Park,K,33.747520000000002,-84.436959999999999
200950939,2020-04-04,2020-04-03,2200,2020-04-04,1352,309,,V13,2370 METROPOLITAN PKWY SW,Day Watch,18,LARCENY-NON VEHICLE,0690,2399,Perkerson,X,33.69014,-84.408069999999995
200951359,2020-04-04,2020-04-01,1900,2020-04-04,1900,309,,,2685 METROPOLITAN PKWY SW,Evening Watch,12,LARCENY-NON VEHICLE,0690,2399,Perkerson,X,33.682740000000003,-84.409019999999998
200950617,2020-04-04,2020-04-03,1930,2020-04-04,0335,608,,,440 STERLING ST NE,Day Watch,20,AUTO THEFT,0710,2404,Candler Park,N,33.766309999999997,-84.344930000000005
200950868,2020-04-04,2020-04-03,2300,2020-04-04,1252,414,,,3562 SHERBROOKE WAY SW,Morning Watch,13,AUTO THEFT,0710,2404,Brentwood,P,33.672089999999997,-84.505179999999996
200950925,2020-04-04,2020-04-03,1900,2020-04-04,1338,409,,,1354 CASCADE FALLS DR SW,Morning Watch,20,AUTO THEFT,0710,2404,Cascade Heights,I,33.717030000000001,-84.497259999999997
200951154,2020-04-04,2020-04-04,1622,2020-04-04,1624,206,,,3004 PIEDMONT RD NE,Evening Watch,18,AUTO THEFT,0710,2404,Garden Hills,B,33.836649999999999,-84.368380000000002
200951170,2020-04-04,2020-04-04,1600,2020-04-04,1800,404,,,787 CASCADE AVE SW,Evening Watch,17,AUTO THEFT,0710,2404,Westview,T,33.733840000000001,-84.437579999999997
200950592,2020-04-04,2020-04-03,2200,2020-04-04,0300,406,,,3261 ARDLEY ROAD SW,Morning Watch,18,AUTO THEFT,0720,2424,East Ardley Road,I,33.729300000000002,-84.494990000000001
200950093,2020-04-04,2020-04-03,2305,2020-04-03,2310,612,,,1981 FLAT SHOALS RD SE,Morning Watch,23,ROBBERY-COMMERCIAL,0344,1203Y,East Atlanta,W,33.726019999999998,-84.323239999999998
200950143,2020-04-04,2020-04-02,1700,2020-04-04,0108,113,,,3181 DONALD LEE HOLLOWELL PKWY NW,Morning Watch,18,ROBBERY-RESIDENCE,0315,1207,Brookview Heights,G,33.786520000000003,-84.490129999999994
200960178,2020-04-05,2020-04-05,0128,2020-04-05,0300,404,,,1516 S GORDON ST SW,Morning Watch,,AGG ASSAULT,0420,1315K,Westview,T,33.73939,-84.437510000000003
200961369,2020-04-05,2020-04-05,1945,2020-04-05,1951,510,,,2 PARK PL NE @WOODRUFF PARK,Evening Watch,31,AGG ASSAULT,0420,1315K,Downtown,M,33.75461,-84.388649999999998
200961376,2020-04-05,2020-04-05,1950,2020-04-05,1950,104,,,1739 MARTIN L KING JR DR NW,Evening Watch,23,AGG ASSAULT,0410,1314,Mozley Park,K,33.751440000000002,-84.443820000000002
200960086,2020-04-05,2020-04-05,0030,2020-04-05,0045,304,,306,222 TUSKEGEE ST SE,Morning Watch,26,AGG ASSAULT,0430,1315,Peoplestown,V,33.728560000000002,-84.38064
200960160,2020-04-05,2020-04-05,0120,2020-04-05,0251,407,,415,3440 BOULDER PARK DR SW,Morning Watch,26,AGG ASSAULT,0430,1315,Mays,H,33.750039999999998,-84.500630000000001
200961274,2020-04-05,2020-04-05,1836,2020-04-05,1846,303,,B,588 FORMWALT ST SW,Evening Watch,20,AGG ASSAULT,0430,1315,Mechanicsville,V,33.738750000000003,-84.395679999999999
200961396,2020-04-05,2020-04-05,2000,2020-04-05,2010,604,,,502 MORELAND AVE,Evening Watch,18,AGG ASSAULT,0430,1315,Inman Park,N,33.76811,-84.349130000000002
200961620,2020-04-05,2020-04-05,2310,2020-04-05,2330,407,,,686 TARRAGON WAY SW,Morning Watch,20,AGG ASSAULT,0430,1315,Wilson Mill Meadows,H,33.750770000000003,-84.524600000000007
200960417,2020-04-05,2020-04-05,0400,2020-04-05,0500,304,RM,1117,795 POLLARD BLVD SW,Morning Watch,14,AUTO THEFT,0720,2424,Summerhill,V,33.733280000000001,-84.391000000000005
200961552,2020-04-05,2020-04-05,2200,2020-04-05,2300,111,,,3176 DELMAR LN NW,Morning Watch,20,ROBBERY-PEDESTRIAN,0347,1299S,,I,33.755710000000001,-84.491330000000005
200961045,2020-04-05,2020-04-05,1500,2020-04-05,1630,114,,,3787 MARTIN L KING JR DR NW,Evening Watch,13,ROBBERY-PEDESTRIAN,0311,1204,Old Gordon,H,33.7684,-84.512609999999995
200961558,2020-04-05,2020-04-05,2230,2020-04-05,2247,211,,,2416 PIEDMONT RD NE,Morning Watch,3,ROBBERY-PEDESTRIAN,0311,1204,Lindbergh/Morosgo,B,33.820979999999999,-84.368499999999997
200960620,2020-04-05,2020-04-04,1500,2020-04-05,0950,409,,,3235 MOUNT GILEAD PL SW,Day Watch,20,AUTO THEFT,0710,2404,Southwest,R,33.696190000000001,-84.494649999999993
200961150,2020-04-05,2020-04-05,1700,2020-04-05,1800,202,,,259 PINELAND RD NW,Evening Watch,,AUTO THEFT,0710,2404,Chastain Park,A,33.86544,-84.396299999999997
200961329,2020-04-05,2020-04-05,1910,2020-04-05,1920,308,,242,630 NEW TOWN CIR SE,Evening Watch,26,AUTO THEFT,0710,2404,Thomasville Heights,Z,33.70655,-84.363299999999995
200960489,2020-04-05,2020-04-04,2300,2020-04-05,0730,601,,,808 BROOKRIDGE DR NE,Morning Watch,20,LARCENY-FROM VEHICLE,0640,2305,Virginia Highland,F,33.786009999999997,-84.360789999999994
200960640,2020-04-05,2020-04-02,1900,2020-04-05,0950,212,APT,1126,1155 LAVISTA RD NE,Unknown,26,LARCENY-FROM VEHICLE,0640,2305,Lindridge/Martin Manor,F,33.818060000000003,-84.350819999999999
200960651,2020-04-05,2020-04-04,0800,2020-04-05,1130,613,,,1066 AMSTERDAM AVE NE,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Morningside/Lenox Park,F,33.787779999999998,-84.352130000000002
200960664,2020-04-05,2020-04-05,0200,2020-04-05,1033,605,,202,302 KING ST SE,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Capitol Gateway,V,33.746639999999999,-84.382530000000003
200960757,2020-04-05,2020-04-04,2200,2020-04-05,0900,602,,,753 PONCE DE LEON CT NE,Morning Watch,26,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.774380000000001,-84.368260000000006
200961117,2020-04-05,2020-04-05,1705,2020-04-05,1710,205,,,384 WOODWARD WAY NW @BOBBY JONES GOLF CO,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Peachtree Battle Alliance,C,33.81729,-84.400800000000004
200961313,2020-04-05,2020-04-05,1905,2020-04-05,1905,507,,,490 WHITEHALL ST SW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Castleberry Hill,M,33.743479999999998,-84.403409999999994
200960444,2020-04-05,2020-04-05,0355,2020-04-05,0552,506,,,507 JOSEPH E LOWERY BLVD NW,Morning Watch,12,LARCENY-NON VEHICLE,0610,2301,English Avenue,L,33.76858,-84.417100000000005
200960461,2020-04-05,2020-04-05,0600,2020-04-05,0629,111,,,2595 MARTIN L KING JR DR NW,Day Watch,23,LARCENY-NON VEHICLE,0630,2303,Harland Terrace,I,33.753830000000001,-84.472499999999997
200960692,2020-04-05,2020-04-05,1045,2020-04-05,1055,112,,,2784 DONALD LEE HOLLOWELL PKWY NW,Day Watch,23,LARCENY-NON VEHICLE,0630,2303,Collier Heights,I,33.779269999999997,-84.479960000000005
200960721,2020-04-05,2020-04-05,1000,2020-04-05,1130,611,,,202 CANDLER RD SE,Day Watch,23,LARCENY-NON VEHICLE,0630,2303,East Lake,O,33.747540000000001,-84.291529999999995
200961038,2020-04-05,2020-04-05,1602,2020-04-05,1603,109,,,2615 DONALD LEE HOLLOWELL PKWY NW,Evening Watch,24,LARCENY-NON VEHICLE,0630,2303,Center Hill,J,33.776200000000003,-84.472359999999995
200961483,2020-04-05,2020-04-05,2120,2020-04-05,2130,212,,,2320 CHESHIRE BRIDGE RD NE,Evening Watch,23,LARCENY-NON VEHICLE,0630,2303,Lindridge/Martin Manor,F,33.818159999999999,-84.352109999999996
200961215,2020-04-05,2020-04-05,1814,2020-04-05,1815,412,,8204,1371 KIMBERLY WAY SW,Evening Watch,20,BURGLARY-RESIDENCE,0521,2204,Ashley Courts,P,33.717709999999997,-84.523150000000001
200960992,2020-04-05,2020-04-04,2030,2020-04-05,1300,202,,,361 BLANTON RD NW,Evening Watch,,BURGLARY-RESIDENCE,0531,2202A,Chastain Park,A,33.872369999999997,-84.398899999999998
200960114,2020-04-05,2020-04-04,1800,2020-04-05,0000,302,,,1114 GARIBALDI ST SW,Morning Watch,20,BURGLARY-RESIDENCE,0511,2202,Pittsburgh,V,33.724460000000001,-84.399010000000004
200961585,2020-04-05,2020-04-05,2304,2020-04-05,2305,607,,A,1241 MORELAND AVE SE,Morning Watch,99,BURGLARY-NONRES,0512,2203,Woodland Hills,W,33.720390000000002,-84.349580000000003
200970622,2020-04-06,2020-04-03,1430,2020-04-06,1025,613,,,1578 PIEDMONT AVE NE,Day Watch,3,BURGLARY-NONRES,0512,2203,Piedmont Heights,F,33.797640000000001,-84.368840000000006
200970827,2020-04-06,2020-04-03,1830,2020-04-06,1240,301,,,706 PEARCE ST SW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Adair Park,V,33.729289999999999,-84.410799999999995
200971698,2020-04-06,2020-04-02,1400,2020-04-07,2200,506,,,379 ANDREW J HAIRSTON PL NW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,English Avenue,L,33.765050000000002,-84.413589999999999
200970394,2020-04-06,2020-04-06,0731,2020-04-06,0731,302,,,836 METROPOLITAN PKWY SW,Day Watch,6,BURGLARY-NONRES,0522,2205,Pittsburgh,V,33.732219999999998,-84.407679999999999
200970995,2020-04-06,2020-04-06,1200,2020-04-06,1400,202,,,4001 POWERS FERRY RD NW,Evening Watch,11,BURGLARY-NONRES,0522,2205,Chastain Park,A,33.866390000000003,-84.389300000000006
